x,y_obs,weight,y_calc,y_bkg,Q,phase 1,phase 2
25.0362,186,0.00537634,169.763,98.1176,1.76809,,
25.0504,194,0.00515464,173.597,98.1062,1.76907,,
25.0645,198,0.00505051,177.751,98.0947,1.77006,,
25.0787,220,0.00454545,182.26,98.0833,1.77104,,
25.0929,197,0.00507614,187.167,98.0719,1.77202,,
25.1071,216,0.00462963,192.518,98.0604,1.77301,,
25.1212,199,0.00502513,198.369,98.049,1.77399,,
25.1354,213,0.00469484,204.784,98.0376,1.77498,,
25.1496,222,0.0045045,211.838,98.0261,1.77596,,
25.1637,229,0.00436681,219.617,98.0147,1.77695,,
25.1779,263,0.00380228,228.225,98.0032,1.77793,,
25.1921,269,0.00371747,237.782,97.9918,1.77892,,
25.2062,270,0.0037037,248.433,97.9803,1.7799,,
25.2204,305,0.00327869,260.349,97.9689,1.78088,,
25.2346,293,0.00341297,273.738,97.9574,1.78187,,
25.2488,302,0.00331126,288.852,97.9459,1.78285,,
25.2629,311,0.00321543,305.995,97.9345,1.78384,,
25.2771,350,0.00285714,325.546,97.923,1.78482,,
25.2913,350,0.00285714,347.972,97.9115,1.78581,,
25.3054,396,0.00252525,373.857,97.9,1.78679,,
25.3196,392,0.00255102,403.941,97.8886,1.78777,,
25.3338,458,0.00218341,439.167,97.8771,1.78876,,
25.3479,541,0.00184843,480.75,97.8656,1.78974,,
25.3621,537,0.0018622,530.279,97.8541,1.79073,,
25.3763,591,0.00169205,589.85,97.8426,1.79171,,
25.3905,691,0.00144718,662.27,97.8311,1.7927,,
25.4046,805,0.00124224,751.355,97.8196,1.79368,,
25.4188,937,0.00106724,862.29,97.8081,1.79466,,
25.433,1044,0.000957854,1002.3,97.7966,1.79565,,
25.4471,1173,0.000852515,1181.4,97.7851,1.79663,,
25.4613,1483,0.000674309,1413.45,97.7736,1.79762,,
25.4755,1732,0.000577367,1717.08,97.762,1.7986,,
25.4896,2106,0.000474834,2115.42,97.7505,1.79958,,
25.5038,2459,0.000406669,2631.26,97.739,1.80057,,
25.518,3100,0.000322581,3269.93,97.7275,1.80155,,
25.5322,3672,0.000272331,3980.97,97.7159,1.80253,,
25.5463,4487,0.000222866,4615.62,97.7044,1.80352,,
25.5605,4781,0.000209161,4969.42,97.6929,1.8045,,
25.5747,5094,0.000196309,4961.47,97.6813,1.80549,,
25.5888,4793,0.000208638,4720.45,97.6698,1.80647,,
25.603,4431,0.000225683,4408.85,97.6582,1.80745,,
25.6172,3970,0.000251889,4057.26,97.6467,1.80844,,
25.6313,3460,0.000289017,3613.44,97.6351,1.80942,,
25.6455,3176,0.000314861,3082.24,97.6236,1.8104,,
25.6597,2454,0.000407498,2544.13,97.612,1.81139,,
25.6739,2021,0.000494805,2071.53,97.6005,1.81237,,
25.688,1597,0.000626174,1689.74,97.5889,1.81335,,
25.7022,1340,0.000746269,1392.65,97.5773,1.81434,,
25.7164,1124,0.00088968,1163.8,97.5658,1.81532,,
25.7305,866,0.00115473,986.841,97.5542,1.8163,,
25.7447,788,0.00126904,848.612,97.5426,1.81729,,
25.7589,650,0.00153846,739.262,97.531,1.81827,,
25.773,584,0.00171233,651.606,97.5194,1.81925,,
25.7872,552,0.00181159,580.454,97.5078,1.82024,,
25.8014,480,0.00208333,522,97.4963,1.82122,,
25.8156,472,0.00211864,473.447,97.4847,1.8222,,
25.8297,432,0.00231481,432.71,97.4731,1.82319,,
25.8439,411,0.00243309,398.214,97.4615,1.82417,,
25.8581,382,0.0026178,368.762,97.4499,1.82515,,
25.8722,353,0.00283286,343.422,97.4382,1.82614,,
25.8864,309,0.00323625,321.468,97.4266,1.82712,,
25.9006,337,0.00296736,302.326,97.415,1.8281,,
25.9147,280,0.00357143,285.537,97.4034,1.82909,,
25.9289,302,0.00331126,270.732,97.3918,1.83007,,
25.9431,279,0.00358423,257.612,97.3802,1.83105,,
25.9572,232,0.00431034,245.93,97.3685,1.83204,,
25.9714,262,0.00381679,235.486,97.3569,1.83302,,
25.9856,252,0.00396825,226.11,97.3453,1.834,,
25.9998,245,0.00408163,217.662,97.3336,1.83498,,
26.0139,230,0.00434783,210.023,97.322,1.83597,,
26.0281,191,0.0052356,203.095,97.3103,1.83695,,
26.0423,185,0.00540541,196.79,97.2987,1.83793,,
26.0564,208,0.00480769,191.038,97.287,1.83892,,
26.0706,187,0.00534759,185.775,97.2754,1.8399,,
26.0848,191,0.0052356,180.947,97.2637,1.84088,,
26.0989,149,0.00671141,176.509,97.2521,1.84186,,
26.1131,195,0.00512821,172.418,97.2404,1.84285,,
26.1273,193,0.00518135,168.641,97.2287,1.84383,,
26.1415,157,0.00636943,165.145,97.2171,1.84481,,
26.1556,177,0.00564972,161.904,97.2054,1.84579,,
26.1698,171,0.00584795,158.894,97.1937,1.84678,,
26.184,148,0.00675676,156.092,97.182,1.84776,,
26.1981,162,0.00617284,153.481,97.1704,1.84874,,
26.2123,178,0.00561798,151.044,97.1587,1.84972,,
26.2265,157,0.00636943,148.765,97.147,1.85071,,
26.2406,144,0.00694444,146.632,97.1353,1.85169,,
26.2548,152,0.00657895,144.631,97.1236,1.85267,,
26.269,144,0.00694444,142.753,97.1119,1.85365,,
26.2832,165,0.00606061,140.988,97.1002,1.85464,,
26.2973,148,0.00675676,139.327,97.0885,1.85562,,
26.3115,143,0.00699301,137.762,97.0768,1.8566,,
26.3257,142,0.00704225,136.285,97.0651,1.85758,,
26.3398,162,0.00617284,134.891,97.0534,1.85856,,
26.354,149,0.00671141,133.574,97.0416,1.85955,,
26.3682,155,0.00645161,132.327,97.0299,1.86053,,
26.3823,129,0.00775194,131.146,97.0182,1.86151,,
26.3965,147,0.00680272,130.027,97.0065,1.86249,,
26.4107,131,0.00763359,128.966,96.9947,1.86347,,
26.4249,139,0.00719424,127.958,96.983,1.86446,,
26.439,133,0.0075188,127,96.9713,1.86544,,
26.4532,151,0.00662252,126.09,96.9595,1.86642,,
26.4674,156,0.00641026,125.223,96.9478,1.8674,,
26.4815,157,0.00636943,124.398,96.936,1.86838,,
26.4957,119,0.00840336,123.611,96.9243,1.86937,,
26.5099,122,0.00819672,122.862,96.9125,1.87035,,
26.524,153,0.00653595,122.146,96.9008,1.87133,,
26.5382,131,0.00763359,121.463,96.889,1.87231,,
26.5524,137,0.00729927,120.811,96.8772,1.87329,,
26.5666,149,0.00671141,120.188,96.8655,1.87428,,
26.5807,125,0.008,119.592,96.8537,1.87526,,
26.5949,142,0.00704225,119.022,96.8419,1.87624,,
26.6091,133,0.0075188,118.476,96.8302,1.87722,,
26.6232,130,0.00769231,117.954,96.8184,1.8782,,
26.6374,138,0.00724638,117.453,96.8066,1.87918,,
26.6516,132,0.00757576,116.974,96.7948,1.88017,,
26.6657,118,0.00847458,116.515,96.783,1.88115,,
26.6799,117,0.00854701,116.074,96.7712,1.88213,,
26.6941,119,0.00840336,115.652,96.7594,1.88311,,
26.7083,132,0.00757576,115.246,96.7476,1.88409,,
26.7224,133,0.0075188,114.858,96.7358,1.88507,,
26.7366,145,0.00689655,114.485,96.724,1.88605,,
26.7508,143,0.00699301,114.127,96.7122,1.88704,,
26.7649,121,0.00826446,113.783,96.7004,1.88802,,
26.7791,120,0.00833333,113.453,96.6886,1.889,,
26.7933,137,0.00729927,113.136,96.6768,1.88998,,
26.8074,115,0.00869565,112.832,96.6649,1.89096,,
26.8216,136,0.00735294,112.54,96.6531,1.89194,,
26.8358,132,0.00757576,112.259,96.6413,1.89292,,
26.85,122,0.00819672,111.99,96.6295,1.8939,,
26.8641,113,0.00884956,111.732,96.6176,1.89489,,
26.8783,128,0.0078125,111.484,96.6058,1.89587,,
26.8925,134,0.00746269,111.246,96.5939,1.89685,,
26.9066,140,0.00714286,111.018,96.5821,1.89783,,
26.9208,145,0.00689655,110.8,96.5703,1.89881,,
26.935,131,0.00763359,110.59,96.5584,1.89979,,
26.9491,128,0.0078125,110.39,96.5465,1.90077,,
26.9633,126,0.00793651,110.198,96.5347,1.90175,,
26.9775,144,0.00694444,110.014,96.5228,1.90273,,
26.9917,140,0.00714286,109.839,96.511,1.90371,,
27.0058,124,0.00806452,109.671,96.4991,1.90469,,
27.02,105,0.00952381,109.511,96.4872,1.90568,,
27.0342,122,0.00819672,109.359,96.4754,1.90666,,
27.0483,104,0.00961538,109.214,96.4635,1.90764,,
27.0625,110,0.00909091,109.076,96.4516,1.90862,,
27.0767,114,0.00877193,108.946,96.4397,1.9096,,
27.0908,98,0.0102041,108.822,96.4278,1.91058,,
27.105,113,0.00884956,108.706,96.4159,1.91156,,
27.1192,104,0.00961538,108.596,96.404,1.91254,,
27.1334,121,0.00826446,108.493,96.3921,1.91352,,
27.1475,108,0.00925926,108.397,96.3802,1.9145,,
27.1617,130,0.00769231,108.307,96.3683,1.91548,,
27.1759,127,0.00787402,108.224,96.3564,1.91646,,
27.19,134,0.00746269,108.147,96.3445,1.91744,,
27.2042,132,0.00757576,108.077,96.3326,1.91842,,
27.2184,113,0.00884956,108.014,96.3207,1.9194,,
27.2325,130,0.00769231,107.957,96.3088,1.92038,,
27.2467,132,0.00757576,107.906,96.2969,1.92136,,
27.2609,127,0.00787402,107.862,96.2849,1.92235,,
27.2751,102,0.00980392,107.825,96.273,1.92333,,
27.2892,119,0.00840336,107.794,96.2611,1.92431,,
27.3034,113,0.00884956,107.771,96.2491,1.92529,,
27.3176,118,0.00847458,107.754,96.2372,1.92627,,
27.3317,107,0.00934579,107.744,96.2253,1.92725,,
27.3459,125,0.008,107.741,96.2133,1.92823,,
27.3601,106,0.00943396,107.746,96.2014,1.92921,,
27.3742,111,0.00900901,107.757,96.1894,1.93019,,
27.3884,132,0.00757576,107.777,96.1775,1.93117,,
27.4026,109,0.00917431,107.804,96.1655,1.93215,,
27.4168,137,0.00729927,107.839,96.1535,1.93313,,
27.4309,111,0.00900901,107.883,96.1416,1.93411,,
27.4451,132,0.00757576,107.935,96.1296,1.93509,,
27.4593,98,0.0102041,107.996,96.1176,1.93607,,
27.4734,128,0.0078125,108.066,96.1057,1.93705,,
27.4876,110,0.00909091,108.146,96.0937,1.93803,,
27.5018,120,0.00833333,108.236,96.0817,1.93901,,
27.516,105,0.00952381,108.336,96.0697,1.93999,,
27.5301,121,0.00826446,108.446,96.0577,1.94097,,
27.5443,146,0.00684932,108.569,96.0457,1.94195,,
27.5585,127,0.00787402,108.703,96.0337,1.94292,,
27.5726,116,0.00862069,108.849,96.0218,1.9439,,
27.5868,130,0.00769231,109.009,96.0098,1.94488,,
27.601,137,0.00729927,109.182,95.9977,1.94586,,
27.6151,132,0.00757576,109.371,95.9857,1.94684,,
27.6293,134,0.00746269,109.575,95.9737,1.94782,,
27.6435,121,0.00826446,109.795,95.9617,1.9488,,
27.6576,118,0.00847458,110.033,95.9497,1.94978,,
27.6718,122,0.00819672,110.29,95.9377,1.95076,,
27.686,137,0.00729927,110.566,95.9257,1.95174,,
27.7002,120,0.00833333,110.864,95.9136,1.95272,,
27.7143,131,0.00763359,111.185,95.9016,1.9537,,
27.7285,120,0.00833333,111.53,95.8896,1.95468,,
27.7427,118,0.00847458,111.901,95.8775,1.95566,,
27.7568,134,0.00746269,112.301,95.8655,1.95664,,
27.771,134,0.00746269,112.731,95.8535,1.95762,,
27.7852,124,0.00806452,113.194,95.8414,1.9586,,
27.7993,115,0.00869565,113.693,95.8294,1.95957,,
27.8135,124,0.00806452,114.231,95.8173,1.96055,,
27.8277,117,0.00854701,114.811,95.8052,1.96153,,
27.8419,125,0.008,115.437,95.7932,1.96251,,
27.856,133,0.0075188,116.113,95.7811,1.96349,,
27.8702,129,0.00775194,116.844,95.7691,1.96447,,
27.8844,131,0.00763359,117.636,95.757,1.96545,,
27.8985,126,0.00793651,118.494,95.7449,1.96643,,
27.9127,123,0.00813008,119.425,95.7328,1.96741,,
27.9269,128,0.0078125,120.438,95.7208,1.96839,,
27.941,121,0.00826446,121.54,95.7087,1.96936,,
27.9552,116,0.00862069,122.743,95.6966,1.97034,,
27.9694,103,0.00970874,124.057,95.6845,1.97132,,
27.9836,126,0.00793651,125.496,95.6724,1.9723,,
27.9977,132,0.00757576,127.076,95.6603,1.97328,,
28.0119,108,0.00925926,128.814,95.6482,1.97426,,
28.0261,146,0.00684932,130.731,95.6361,1.97524,,
28.0402,139,0.00719424,132.852,95.624,1.97622,,
28.0544,127,0.00787402,135.206,95.6119,1.97719,,
28.0686,135,0.00740741,137.825,95.5998,1.97817,,
28.0827,119,0.00840336,140.751,95.5877,1.97915,,
28.0969,152,0.00657895,144.032,95.5756,1.98013,,
28.1111,148,0.00675676,147.726,95.5635,1.98111,,
28.1253,144,0.00694444,152.394,95.5513,1.98209,,
28.1394,159,0.00628931,157.142,95.5392,1.98307,,
28.1536,147,0.00680272,162.565,95.5271,1.98404,,
28.1678,144,0.00694444,168.794,95.5149,1.98502,,
28.1819,162,0.00617284,175.993,95.5028,1.986,,
28.1961,113,0.00884956,184.368,95.4907,1.98698,,
28.2103,161,0.00621118,194.43,95.4785,1.98796,,
28.2244,160,0.00625,206.028,95.4664,1.98894,,
28.2386,162,0.00617284,219.851,95.4542,1.98991,,
28.2528,148,0.00675676,236.483,95.4421,1.99089,,
28.267,163,0.00613497,256.705,95.4299,1.99187,,
28.2811,212,0.00471698,281.567,95.4178,1.99285,,
28.2953,221,0.00452489,312.503,95.4056,1.99383,,
28.3095,250,0.004,351.475,95.3934,1.99481,,
28.3236,291,0.00343643,401.167,95.3813,1.99578,,
28.3378,305,0.00327869,465.203,95.3691,1.99676,,
28.352,397,0.00251889,548.267,95.3569,1.99774,,
28.3661,515,0.00194175,655.673,95.3447,1.99872,,
28.3803,650,0.00153846,791.586,95.3326,1.9997,,
28.3945,960,0.00104167,953.832,95.3204,2.00067,,
28.4087,1461,0.000684463,1124.54,95.3082,2.00165,,
28.4228,2188,0.000457038,1264.03,95.296,2.00263,,
28.437,2645,0.000378072,1328.52,95.2838,2.00361,,
28.4512,2291,0.000436491,1310.31,95.2716,2.00458,,
28.4653,1755,0.000569801,1245.53,95.2594,2.00556,,
28.4795,1426,0.000701262,1172.22,95.2472,2.00654,,
28.4937,1401,0.000713776,1097.53,95.235,2.00752,,
28.5078,1555,0.000643087,1005.9,95.2228,2.0085,,
28.522,1317,0.000759301,889.496,95.2106,2.00947,,
28.5362,964,0.00103734,761.641,95.1983,2.01045,,
28.5504,571,0.00175131,641.718,95.1861,2.01143,,
28.5645,397,0.00251889,540.483,95.1739,2.01241,,
28.5787,270,0.0037037,459.576,95.1617,2.01338,,
28.5929,244,0.00409836,396.294,95.1494,2.01436,,
28.607,208,0.00480769,346.95,95.1372,2.01534,,
28.6212,196,0.00510204,308.233,95.125,2.01632,,
28.6354,200,0.005,277.538,95.1127,2.01729,,
28.6495,191,0.0052356,252.911,95.1005,2.01827,,
28.6637,177,0.00564972,232.913,95.0882,2.01925,,
28.6779,179,0.00558659,216.485,95.076,2.02022,,
28.692,173,0.00578035,202.842,95.0637,2.0212,,
28.7062,160,0.00625,191.399,95.0515,2.02218,,
28.7204,157,0.00636943,181.711,95.0392,2.02316,,
28.7346,147,0.00680272,173.44,95.027,2.02413,,
28.7487,138,0.00724638,166.325,95.0147,2.02511,,
28.7629,141,0.0070922,160.16,95.0024,2.02609,,
28.7771,127,0.00787402,154.784,94.9901,2.02707,,
28.7912,138,0.00724638,150.068,94.9779,2.02804,,
28.8054,116,0.00862069,145.909,94.9656,2.02902,,
28.8196,139,0.00719424,142.221,94.9533,2.03,,
28.8337,111,0.00900901,138.937,94.941,2.03097,,
28.8479,122,0.00819672,135.998,94.9287,2.03195,,
28.8621,147,0.00680272,133.359,94.9164,2.03293,,
28.8763,111,0.00900901,130.979,94.9041,2.0339,,
28.8904,116,0.00862069,128.825,94.8918,2.03488,,
28.9046,107,0.00934579,126.87,94.8795,2.03586,,
28.9188,123,0.00813008,125.089,94.8672,2.03683,,
28.9329,111,0.00900901,123.463,94.8549,2.03781,,
28.9471,119,0.00840336,121.973,94.8426,2.03879,,
28.9613,119,0.00840336,120.605,94.8303,2.03976,,
28.9754,100,0.01,119.345,94.818,2.04074,,
28.9896,112,0.00892857,118.183,94.8057,2.04172,,
29.0038,127,0.00787402,117.108,94.7933,2.04269,,
29.018,126,0.00793651,116.112,94.781,2.04367,,
29.0321,114,0.00877193,115.187,94.7687,2.04465,,
29.0463,122,0.00819672,114.326,94.7563,2.04562,,
29.0605,129,0.00775194,113.524,94.744,2.0466,,
29.0746,118,0.00847458,112.775,94.7317,2.04758,,
29.0888,117,0.00854701,112.074,94.7193,2.04855,,
29.103,139,0.00719424,111.418,94.707,2.04953,,
29.1171,105,0.00952381,110.802,94.6946,2.05051,,
29.1313,110,0.00909091,110.223,94.6823,2.05148,,
29.1455,109,0.00917431,109.679,94.6699,2.05246,,
29.1597,119,0.00840336,109.166,94.6576,2.05343,,
29.1738,103,0.00970874,108.682,94.6452,2.05441,,
29.188,120,0.00833333,108.225,94.6328,2.05539,,
29.2022,112,0.00892857,107.793,94.6205,2.05636,,
29.2163,111,0.00900901,107.383,94.6081,2.05734,,
29.2305,120,0.00833333,106.995,94.5957,2.05832,,
29.2447,116,0.00862069,106.627,94.5833,2.05929,,
29.2588,138,0.00724638,106.278,94.5709,2.06027,,
29.273,101,0.00990099,105.945,94.5586,2.06124,,
29.2872,111,0.00900901,105.629,94.5462,2.06222,,
29.3014,114,0.00877193,105.327,94.5338,2.0632,,
29.3155,118,0.00847458,105.04,94.5214,2.06417,,
29.3297,121,0.00826446,104.766,94.509,2.06515,,
29.3439,120,0.00833333,104.504,94.4966,2.06612,,
29.358,136,0.00735294,104.253,94.4842,2.0671,,
29.3722,121,0.00826446,104.013,94.4718,2.06807,,
29.3864,99,0.010101,103.784,94.4593,2.06905,,
29.4005,118,0.00847458,103.564,94.4469,2.07003,,
29.4147,103,0.00970874,103.353,94.4345,2.071,,
29.4289,109,0.00917431,103.151,94.4221,2.07198,,
29.4431,86,0.0116279,102.957,94.4097,2.07295,,
29.4572,100,0.01,102.77,94.3972,2.07393,,
29.4714,123,0.00813008,102.591,94.3848,2.0749,,
29.4856,135,0.00740741,102.418,94.3724,2.07588,,
29.4997,99,0.010101,102.252,94.3599,2.07685,,
29.5139,108,0.00925926,102.092,94.3475,2.07783,,
29.5281,84,0.0119048,101.938,94.335,2.07881,,
29.5422,120,0.00833333,101.789,94.3226,2.07978,,
29.5564,99,0.010101,101.646,94.3102,2.08076,,
29.5706,121,0.00826446,101.507,94.2977,2.08173,,
29.5848,113,0.00884956,101.373,94.2852,2.08271,,
29.5989,107,0.00934579,101.244,94.2728,2.08368,,
29.6131,106,0.00943396,101.119,94.2603,2.08466,,
29.6273,121,0.00826446,100.998,94.2478,2.08563,,
29.6414,100,0.01,100.881,94.2354,2.08661,,
29.6556,113,0.00884956,100.768,94.2229,2.08758,,
29.6698,124,0.00806452,100.658,94.2104,2.08856,,
29.6839,108,0.00925926,100.551,94.1979,2.08953,,
29.6981,102,0.00980392,100.448,94.1855,2.09051,,
29.7123,114,0.00877193,100.348,94.173,2.09148,,
29.7265,108,0.00925926,100.251,94.1605,2.09246,,
29.7406,99,0.010101,100.157,94.148,2.09343,,
29.7548,104,0.00961538,100.065,94.1355,2.09441,,
29.769,112,0.00892857,99.9765,94.123,2.09538,,
29.7831,114,0.00877193,99.8901,94.1105,2.09636,,
29.7973,99,0.010101,99.8062,94.098,2.09733,,
29.8115,106,0.00943396,99.7245,94.0855,2.09831,,
29.8256,95,0.0105263,99.6451,94.073,2.09928,,
29.8398,113,0.00884956,99.5678,94.0604,2.10026,,
29.854,121,0.00826446,99.4926,94.0479,2.10123,,
29.8682,87,0.0114943,99.4194,94.0354,2.10221,,
29.8823,132,0.00757576,99.348,94.0229,2.10318,,
29.8965,108,0.00925926,99.2785,94.0104,2.10416,,
29.9107,94,0.0106383,99.2108,93.9978,2.10513,,
29.9248,111,0.00900901,99.1448,93.9853,2.1061,,
29.939,108,0.00925926,99.0804,93.9727,2.10708,,
29.9532,109,0.00917431,99.0176,93.9602,2.10805,,
29.9673,108,0.00925926,98.9564,93.9477,2.10903,,
29.9815,96,0.0104167,98.8966,93.9351,2.11,,
29.9957,100,0.01,98.8383,93.9226,2.11098,,
30.0099,103,0.00970874,98.7813,93.91,2.11195,,
30.024,122,0.00819672,98.7257,93.8974,2.11293,,
30.0382,106,0.00943396,98.6714,93.8849,2.1139,,
30.0524,108,0.00925926,98.6183,93.8723,2.11487,,
30.0665,120,0.00833333,98.5664,93.8598,2.11585,,
30.0807,92,0.0108696,98.5157,93.8472,2.11682,,
30.0949,101,0.00990099,98.4662,93.8346,2.1178,,
30.109,113,0.00884956,98.4178,93.822,2.11877,,
30.1232,114,0.00877193,98.3704,93.8095,2.11974,,
30.1374,127,0.00787402,98.3241,93.7969,2.12072,,
30.1516,109,0.00917431,98.2788,93.7843,2.12169,,
30.1657,97,0.0103093,98.2344,93.7717,2.12267,,
30.1799,84,0.0119048,98.191,93.7591,2.12364,,
30.1941,114,0.00877193,98.1486,93.7465,2.12461,,
30.2082,121,0.00826446,98.107,93.7339,2.12559,,
30.2224,102,0.00980392,98.0663,93.7213,2.12656,,
30.2366,132,0.00757576,98.0265,93.7087,2.12754,,
30.2508,83,0.0120482,97.9875,93.6961,2.12851,,
30.2649,94,0.0106383,97.9493,93.6835,2.12948,,
30.2791,114,0.00877193,97.9119,93.6708,2.13046,,
30.2933,120,0.00833333,97.8753,93.6582,2.13143,,
30.3074,101,0.00990099,97.8394,93.6456,2.1324,,
30.3216,95,0.0105263,97.8042,93.633,2.13338,,
30.3358,103,0.00970874,97.7697,93.6203,2.13435,,
30.3499,110,0.00909091,97.736,93.6077,2.13533,,
30.3641,113,0.00884956,97.7029,93.5951,2.1363,,
30.3783,97,0.0103093,97.6705,93.5824,2.13727,,
30.3925,97,0.0103093,97.6387,93.5698,2.13825,,
30.4066,110,0.00909091,97.6075,93.5572,2.13922,,
30.4208,123,0.00813008,97.577,93.5445,2.14019,,
30.435,115,0.00869565,97.5471,93.5319,2.14117,,
30.4491,133,0.0075188,97.5178,93.5192,2.14214,,
30.4633,131,0.00763359,97.489,93.5065,2.14311,,
30.4775,111,0.00900901,97.4608,93.4939,2.14409,,
30.4916,122,0.00819672,97.6242,93.4812,2.14506,,
30.5058,108,0.00925926,97.5979,93.4685,2.14603,,
30.52,110,0.00909091,97.5721,93.4559,2.14701,,
30.5342,123,0.00813008,97.5468,93.4432,2.14798,,
30.5483,127,0.00787402,97.5221,93.4305,2.14895,,
30.5625,114,0.00877193,97.4978,93.4178,2.14992,,
30.5767,97,0.0103093,97.4741,93.4052,2.1509,,
30.5908,106,0.00943396,97.5464,93.3925,2.15187,,
30.605,122,0.00819672,97.524,93.3798,2.15284,,
30.6192,104,0.00961538,97.5021,93.3671,2.15382,,
30.6333,105,0.00952381,97.4806,93.3544,2.15479,,
30.6475,119,0.00840336,97.4597,93.3417,2.15576,,
30.6617,111,0.00900901,97.4391,93.329,2.15674,,
30.6759,112,0.00892857,97.419,93.3163,2.15771,,
30.69,108,0.00925926,97.3994,93.3036,2.15868,,
30.7042,95,0.0105263,97.3802,93.2908,2.15965,,
30.7184,122,0.00819672,97.3614,93.2781,2.16063,,
30.7325,91,0.010989,97.343,93.2654,2.1616,,
30.7467,99,0.010101,97.3251,93.2527,2.16257,,
30.7609,108,0.00925926,97.3075,93.24,2.16354,,
30.775,106,0.00943396,97.2904,93.2272,2.16452,,
30.7892,90,0.0111111,97.2737,93.2145,2.16549,,
30.8034,115,0.00869565,97.2573,93.2018,2.16646,,
30.8176,99,0.010101,97.2414,93.189,2.16743,,
30.8317,115,0.00869565,97.2258,93.1763,2.16841,,
30.8459,94,0.0106383,97.2107,93.1635,2.16938,,
30.8601,91,0.010989,97.1959,93.1508,2.17035,,
30.8742,93,0.0107527,97.1815,93.138,2.17132,,
30.8884,119,0.00840336,97.1675,93.1253,2.1723,,
30.9026,100,0.01,97.1538,93.1125,2.17327,,
30.9167,107,0.00934579,97.1405,93.0998,2.17424,,
30.9309,103,0.00970874,97.1276,93.087,2.17521,,
30.9451,94,0.0106383,97.115,93.0742,2.17618,,
30.9593,94,0.0106383,97.1028,93.0614,2.17716,,
30.9734,101,0.00990099,97.0909,93.0487,2.17813,,
30.9876,81,0.0123457,97.0794,93.0359,2.1791,,
31.0018,101,0.00990099,97.0683,93.0231,2.18007,,
31.0159,85,0.0117647,97.0575,93.0103,2.18105,,
31.0301,109,0.00917431,97.047,92.9975,2.18202,,
31.0443,79,0.0126582,97.0369,92.9847,2.18299,,
31.0584,100,0.01,97.0271,92.972,2.18396,,
31.0726,99,0.010101,97.0177,92.9592,2.18493,,
31.0868,86,0.0116279,97.0086,92.9464,2.1859,,
31.101,105,0.00952381,96.9999,92.9335,2.18688,,
31.1151,90,0.0111111,96.9915,92.9207,2.18785,,
31.1293,95,0.0105263,96.9834,92.9079,2.18882,,
31.1435,97,0.0103093,96.9757,92.8951,2.18979,,
31.1576,110,0.00909091,96.9683,92.8823,2.19076,,
31.1718,105,0.00952381,96.9612,92.8695,2.19173,,
31.186,91,0.010989,96.9545,92.8567,2.19271,,
31.2001,101,0.00990099,96.9481,92.8438,2.19368,,
31.2143,92,0.0108696,96.942,92.831,2.19465,,
31.2285,93,0.0107527,96.9363,92.8182,2.19562,,
31.2427,98,0.0102041,96.9309,92.8053,2.19659,,
31.2568,94,0.0106383,96.9259,92.7925,2.19756,,
31.271,136,0.00735294,96.9212,92.7796,2.19854,,
31.2852,107,0.00934579,96.9168,92.7668,2.19951,,
31.2993,97,0.0103093,96.9127,92.7539,2.20048,,
31.3135,98,0.0102041,96.909,92.7411,2.20145,,
31.3277,81,0.0123457,96.9056,92.7282,2.20242,,
31.3418,104,0.00961538,96.9026,92.7154,2.20339,,
31.356,113,0.00884956,96.8999,92.7025,2.20436,,
31.3702,94,0.0106383,96.8975,92.6896,2.20533,,
31.3844,104,0.00961538,96.8955,92.6768,2.20631,,
31.3985,97,0.0103093,96.8938,92.6639,2.20728,,
31.4127,90,0.0111111,96.8925,92.651,2.20825,,
31.4269,116,0.00862069,96.8915,92.6382,2.20922,,
31.441,96,0.0104167,96.8908,92.6253,2.21019,,
31.4552,76,0.0131579,96.8905,92.6124,2.21116,,
31.4694,90,0.0111111,96.8906,92.5995,2.21213,,
31.4835,96,0.0104167,96.891,92.5866,2.2131,,
31.4977,101,0.00990099,96.8917,92.5737,2.21407,,
31.5119,123,0.00813008,96.8928,92.5608,2.21504,,
31.5261,110,0.00909091,96.8943,92.5479,2.21601,,
31.5402,110,0.00909091,96.8961,92.535,2.21699,,
31.5544,113,0.00884956,96.8983,92.5221,2.21796,,
31.5686,122,0.00819672,96.9008,92.5092,2.21893,,
31.5827,87,0.0114943,96.9037,92.4963,2.2199,,
31.5969,121,0.00826446,96.907,92.4833,2.22087,,
31.6111,109,0.00917431,96.9107,92.4704,2.22184,,
31.6252,103,0.00970874,96.9147,92.4575,2.22281,,
31.6394,95,0.0105263,96.9191,92.4446,2.22378,,
31.6536,133,0.0075188,96.9239,92.4316,2.22475,,
31.6678,115,0.00869565,96.929,92.4187,2.22572,,
31.6819,113,0.00884956,96.9346,92.4058,2.22669,,
31.6961,112,0.00892857,96.9405,92.3928,2.22766,,
31.7103,101,0.00990099,96.9469,92.3799,2.22863,,
31.7244,103,0.00970874,96.9536,92.3669,2.2296,,
31.7386,97,0.0103093,96.9608,92.354,2.23057,,
31.7528,115,0.00869565,96.9684,92.341,2.23154,,
31.7669,94,0.0106383,96.9763,92.3281,2.23251,,
31.7811,110,0.00909091,96.9847,92.3151,2.23348,,
31.7953,107,0.00934579,96.9935,92.3022,2.23445,,
31.8094,102,0.00980392,97.0027,92.2892,2.23542,,
31.8236,106,0.00943396,97.0124,92.2762,2.23639,,
